invoice_id,vendor_id,po_id,contract_id,project_id,invoice_type,invoice_status,invoice_date,due_date,gross_amount,tax_rate,tax_amount,retention_pct,retention_amount,net_amount,currency,payment_term,early_payment_discount,paid_date,paid_amount,approved_by,approval_date,invoice_ref,description,created_date
INV-2022-0000794,VND-000005,PO-2021-0000748,,PRJ-2024-00014,MATERIAL,ON_HOLD,2022-07-11,2022-09-09,14543.18,0.15,2181.48,0.0,0.0,16724.66,AED,NET90,0.0,,,,,INV-REF-XD606SG,Available study that air half bad baby notice.,2022-07-11
INV-2022-0000795,VND-000502,PO-2024-0000073,,PRJ-2023-00316,ADVANCE,APPROVED,2022-01-20,2022-02-04,19504.79,0.05,975.24,0.0,0.0,20480.03,AED,NET90,0.0,,,EMP-000982,2022-01-23,INV-REF-EV622IV,Recognize federal in front sit receive expert.,2022-01-20
INV-2020-0000796,VND-000790,,CTR-2024-000522,PRJ-2020-00936,PROGRESS,ON_HOLD,2020-11-21,2021-01-05,479130.98,0.15,71869.65,0.1,47913.1,503087.53,SAR,NET15,0.0,,,,,INV-REF-MW200LG,Action strategy quite then.,2020-11-21
INV-2022-0000797,VND-000249,PO-2023-0000944,,PRJ-2019-00490,ADVANCE,PAID,2022-11-20,2022-12-05,93029.07,0.05,4651.45,0.0,0.0,97680.52,USD,NET15,1860.58,2022-11-23,95819.94,EMP-000049,2022-11-25,INV-REF-GT849TO,Use even begin help week sea.,2022-11-20
INV-2023-0000798,VND-000261,,CTR-2019-000862,PRJ-2024-00254,SERVICE,PAID,2023-01-07,2023-01-22,274375.0,0.0,0.0,0.0,0.0,274375.0,USD,NET30,0.0,2023-01-22,274375.0,EMP-000969,2023-01-14,INV-REF-OZ690LV,Painting baby realize local present if herself.,2023-01-07
INV-2022-0000799,VND-000083,,CTR-2024-000898,PRJ-2023-00531,PROGRESS,ON_HOLD,2022-08-07,2022-09-21,102999.31,0.05,5149.97,0.05,5149.97,102999.31,SAR,NET15,0.0,,,,,INV-REF-MR056GG,Guy single friend dream.,2022-08-07
INV-2023-0000800,VND-000316,,CTR-2021-000771,PRJ-2019-00752,PROGRESS,APPROVED,2023-02-25,2023-05-26,103221.68,0.15,15483.25,0.05,5161.08,113543.85,EUR,NET60,0.0,,,EMP-000698,2023-03-02,INV-REF-EN281MA,Could cut upon drive be.,2023-02-25
INV-2024-0000801,VND-000716,PO-2019-0000173,,PRJ-2023-00316,MATERIAL,PAID,2024-01-01,2024-01-16,403295.86,0.05,20164.79,0.0,0.0,423460.65,EUR,NET30,8065.92,2024-01-08,415394.73,EMP-000010,2024-01-10,INV-REF-KY990EC,Fire want across.,2024-01-01
INV-2022-0000802,VND-000175,,CTR-2021-000191,PRJ-2024-00181,PROGRESS,PAID,2022-04-12,2022-06-11,45521.18,0.15,6828.18,0.05,2276.06,50073.3,USD,NET45,910.42,2022-04-20,49162.88,EMP-000638,2022-04-20,INV-REF-GM546UW,Rise wind reflect best imagine scientist.,2022-04-12
INV-2023-0000803,VND-000061,,CTR-2022-000829,PRJ-2022-00768,PROGRESS,UNDER_REVIEW,2023-07-29,2023-09-27,114025.93,0.0,0.0,0.1,11402.59,102623.34,AED,NET15,0.0,,,,,INV-REF-BL182YY,Only system face charge leg those behavior.,2023-07-29
INV-2019-0000804,VND-000301,,CTR-2023-000128,PRJ-2021-00088,PROGRESS,UNDER_REVIEW,2019-06-25,2019-07-10,49344.77,0.05,2467.24,0.05,2467.24,49344.77,SAR,IMMEDIATE,0.0,,,,,INV-REF-XT332KG,Yeah participant model shoulder language capital fact.,2019-06-25
INV-2022-0000805,VND-000063,,CTR-2024-000682,PRJ-2022-00273,PROGRESS,UNDER_REVIEW,2022-02-19,2022-03-21,51444.34,0.15,7716.65,0.05,2572.22,56588.77,EUR,IMMEDIATE,0.0,,,,,INV-REF-TX960RY,Decade particular avoid charge physical.,2022-02-19
INV-2022-0000806,VND-000780,,CTR-2023-000485,PRJ-2022-00273,PROGRESS,ON_HOLD,2022-06-22,2022-08-06,62083.89,0.05,3104.19,0.1,6208.39,58979.69,GBP,NET15,0.0,,,,,INV-REF-JX710TJ,Material lawyer college fast.,2022-06-22
INV-2021-0000807,VND-000682,,CTR-2019-000626,PRJ-2022-00409,PROGRESS,ON_HOLD,2021-06-19,2021-07-04,137750.68,0.0,0.0,0.1,13775.07,123975.61,SAR,NET30,0.0,,,,,INV-REF-XW149FE,Represent leave worry without.,2021-06-19
INV-2024-0000808,VND-000948,,CTR-2022-000890,PRJ-2024-00143,SERVICE,PARTIALLY_PAID,2024-05-23,2024-06-22,48140.4,0.15,7221.06,0.0,0.0,55361.46,SAR,NET60,0.0,2024-06-14,34846.61,EMP-000039,2024-05-31,INV-REF-KF721CX,Husband tax true can happen.,2024-05-23
INV-2023-0000809,VND-000654,PO-2019-0000369,,PRJ-2023-00981,SERVICE,UNDER_REVIEW,2023-06-16,2023-08-15,649289.64,0.0,0.0,0.0,0.0,649289.64,USD,NET45,0.0,,,,,INV-REF-FR955AG,Enjoy then radio per popular scientist each.,2023-06-16
INV-2022-0000810,VND-000357,,CTR-2020-000675,PRJ-2021-00439,PROGRESS,PAID,2022-07-17,2022-08-31,25798.95,0.15,3869.84,0.05,1289.95,28378.84,SAR,IMMEDIATE,515.98,2022-07-27,27862.86,EMP-000799,2022-07-31,INV-REF-GS802YK,Human authority hold left behavior letter politics.,2022-07-17
INV-2023-0000811,VND-000734,,CTR-2021-000131,PRJ-2023-00517,PROGRESS,PAID,2023-06-04,2023-09-02,74584.84,0.05,3729.24,0.05,3729.24,74584.84,SAR,NET90,0.0,2023-08-01,74584.84,EMP-000046,2023-06-06,INV-REF-LU711GZ,Current forget fish you main reduce.,2023-06-04
INV-2022-0000812,VND-000217,,CTR-2023-000109,PRJ-2023-00175,PROGRESS,APPROVED,2022-03-24,2022-05-08,51041.96,0.05,2552.1,0.05,2552.1,51041.96,EUR,NET90,0.0,,,EMP-000141,2022-03-28,INV-REF-DC714IJ,Certainly degree nothing write similar artist speak.,2022-03-24
INV-2024-0000813,VND-000920,PO-2022-0000682,,PRJ-2022-00687,MATERIAL,REJECTED,2024-09-30,2024-11-29,864984.47,0.0,0.0,0.0,0.0,864984.47,EUR,NET30,0.0,,,,,INV-REF-DN673BW,Establish player base attorney if fear.,2024-09-30
INV-2021-0000814,VND-000785,,CTR-2019-000660,PRJ-2021-00947,PROGRESS,ON_HOLD,2021-07-15,2021-10-13,132565.5,0.05,6628.28,0.1,13256.55,125937.23,EUR,NET90,0.0,,,,,INV-REF-NQ768QL,Begin top garden.,2021-07-15
INV-2020-0000815,VND-000115,PO-2022-0000759,,PRJ-2021-00092,MATERIAL,APPROVED,2020-04-06,2020-04-21,464058.92,0.15,69608.84,0.0,0.0,533667.76,SAR,IMMEDIATE,0.0,,,EMP-000599,2020-04-20,INV-REF-WA423EE,Read claim recent great realize home act.,2020-04-06
INV-2021-0000816,VND-000002,PO-2019-0000605,,PRJ-2022-00319,ADVANCE,PAID,2021-04-08,2021-06-07,10632.38,0.15,1594.86,0.0,0.0,12227.24,SAR,NET90,0.0,2021-05-02,12227.24,EMP-000109,2021-04-21,INV-REF-UQ931LN,Food worry voice sea.,2021-04-08
INV-2024-0000817,VND-000680,PO-2024-0000228,,PRJ-2020-00617,ADVANCE,UNDER_REVIEW,2024-07-21,2024-08-05,147351.39,0.0,0.0,0.0,0.0,147351.39,GBP,IMMEDIATE,0.0,,,,,INV-REF-DJ502FU,Society purpose enjoy reveal.,2024-07-21
INV-2021-0000818,VND-000858,PO-2022-0000697,,PRJ-2022-00225,MATERIAL,ON_HOLD,2021-03-17,2021-06-15,374911.84,0.05,18745.59,0.0,0.0,393657.43,SAR,NET60,0.0,,,,,INV-REF-OL727GC,Second could recent similar over.,2021-03-17
INV-2024-0000819,VND-000036,,CTR-2022-000317,PRJ-2019-00614,PROGRESS,PARTIALLY_PAID,2024-05-20,2024-08-18,111683.69,0.15,16752.55,0.05,5584.18,122852.06,USD,NET90,0.0,2024-06-17,67263.07,EMP-000571,2024-06-01,INV-REF-MR353KA,Sport administration to maybe test record.,2024-05-20
INV-2022-0000820,VND-000157,PO-2024-0000869,,PRJ-2020-00848,MATERIAL,PARTIALLY_PAID,2022-04-26,2022-05-11,488073.15,0.15,73210.97,0.0,0.0,561284.12,GBP,NET45,0.0,2022-05-08,278343.0,EMP-000365,2022-05-10,INV-REF-WW766IB,Wind from unit learn health need class.,2022-04-26
INV-2024-0000821,VND-000023,PO-2019-0000346,,PRJ-2024-00562,ADVANCE,UNDER_REVIEW,2024-12-13,2025-02-11,45436.33,0.05,2271.82,0.0,0.0,47708.15,EUR,NET60,0.0,,,,,INV-REF-QS664RB,Reduce visit town between because.,2024-12-13
INV-2022-0000822,VND-000290,PO-2021-0000718,,PRJ-2023-00714,MATERIAL,PAID,2022-07-21,2022-08-05,817512.25,0.15,122626.84,0.0,0.0,940139.09,SAR,NET45,0.0,2022-08-03,940139.09,EMP-000339,2022-07-31,INV-REF-NA110GF,Until between know ok allow face inside development.,2022-07-21
INV-2025-0000823,VND-000727,,CTR-2021-000671,PRJ-2023-00312,PROGRESS,PARTIALLY_PAID,2025-08-15,2025-10-14,3104450.19,0.0,0.0,0.05,155222.51,2949227.68,GBP,NET60,0.0,2025-08-29,1206435.37,EMP-000765,2025-08-27,INV-REF-HM786EH,Whose trial include star region scientist.,2025-08-15
INV-2020-0000824,VND-000744,,CTR-2019-000105,PRJ-2022-00877,PROGRESS,SUBMITTED,2020-07-11,2020-09-09,57282.03,0.15,8592.3,0.05,2864.1,63010.23,EUR,NET15,0.0,,,,,INV-REF-GS053RQ,Film total training pull above.,2020-07-11
INV-2019-0000825,VND-000184,PO-2022-0000121,,PRJ-2023-00968,MATERIAL,ON_HOLD,2019-11-29,2020-01-13,50601.99,0.15,7590.3,0.0,0.0,58192.29,SAR,IMMEDIATE,0.0,,,,,INV-REF-BJ600YX,Star outside friend where year drop wind.,2019-11-29
INV-2020-0000826,VND-000035,,CTR-2021-000407,PRJ-2023-00122,PROGRESS,APPROVED,2020-12-18,2021-03-18,873336.94,0.05,43666.85,0.1,87333.69,829670.1,USD,NET45,0.0,,,EMP-000431,2020-12-25,INV-REF-DZ396KB,Vote hospital road idea.,2020-12-18
INV-2025-0000827,VND-000675,,CTR-2022-000886,PRJ-2021-00092,PROGRESS,PAID,2025-05-21,2025-07-20,1055323.82,0.15,158298.57,0.1,105532.38,1108090.01,SAR,NET60,21106.48,2025-05-29,1086983.53,EMP-000771,2025-05-23,INV-REF-BO582GT,Mean place six successful.,2025-05-21
INV-2019-0000828,VND-000522,,CTR-2021-000587,PRJ-2023-00231,SERVICE,PAID,2019-05-21,2019-06-05,45058.19,0.05,2252.91,0.0,0.0,47311.1,SAR,IMMEDIATE,901.16,2019-05-29,46409.94,EMP-000029,2019-06-01,INV-REF-UN482FF,Join pick order.,2019-05-21
INV-2024-0000829,VND-000102,,CTR-2020-000883,PRJ-2022-00334,SERVICE,PAID,2024-04-04,2024-06-03,52560.48,0.15,7884.07,0.0,0.0,60444.55,SAR,NET15,0.0,2024-05-10,60444.55,EMP-000111,2024-04-18,INV-REF-FK098YB,Work play sing cost.,2024-04-04
INV-2023-0000830,VND-000066,,CTR-2021-000552,PRJ-2024-00532,PROGRESS,PAID,2023-04-17,2023-05-02,64687.49,0.15,9703.12,0.05,3234.37,71156.24,GBP,NET45,0.0,2023-04-29,71156.24,EMP-000977,2023-04-20,INV-REF-IP343UX,Side process ever various physical point.,2023-04-17
INV-2019-0000831,VND-000126,,CTR-2024-000669,PRJ-2022-00041,SERVICE,PARTIALLY_PAID,2019-02-14,2019-05-15,13138.79,0.0,0.0,0.0,0.0,13138.79,GBP,NET60,262.78,2019-02-19,4497.48,EMP-000222,2019-02-16,INV-REF-DM911HG,Executive thus behavior management.,2019-02-14
INV-2023-0000832,VND-000176,PO-2021-0000255,,PRJ-2020-00434,MATERIAL,ON_HOLD,2023-01-24,2023-04-24,24885.04,0.05,1244.25,0.0,0.0,26129.29,USD,NET60,0.0,,,,,INV-REF-GF536YB,Available where baby reach heart finish.,2023-01-24
INV-2022-0000833,VND-000321,PO-2020-0000621,,PRJ-2022-00536,MATERIAL,REJECTED,2022-09-19,2022-10-19,21890.08,0.15,3283.51,0.0,0.0,25173.59,SAR,NET15,0.0,,,,,INV-REF-TA722LQ,Piece talk bring garden get yet outside.,2022-09-19
INV-2025-0000834,VND-000146,PO-2020-0000981,,PRJ-2024-00307,MATERIAL,SUBMITTED,2025-11-05,2026-02-03,31204.06,0.0,0.0,0.0,0.0,31204.06,USD,NET45,0.0,,,,,INV-REF-VQ028HM,Ahead age memory charge term boy describe foreign.,2025-11-05
INV-2021-0000835,VND-000077,PO-2019-0000267,,PRJ-2021-00564,MATERIAL,PAID,2021-11-29,2021-12-29,93711.17,0.05,4685.56,0.0,0.0,98396.73,SAR,NET90,1874.22,2021-12-08,96522.51,EMP-000461,2021-12-10,INV-REF-RR312EM,Give necessary family seat.,2021-11-29
INV-2022-0000836,VND-000209,PO-2022-0000649,,PRJ-2022-00073,ADVANCE,UNDER_REVIEW,2022-11-27,2022-12-27,140269.68,0.15,21040.45,0.0,0.0,161310.13,SAR,NET15,0.0,,,,,INV-REF-ZM768QL,Reach thought exactly hotel on.,2022-11-27
INV-2024-0000837,VND-000168,,CTR-2024-000324,PRJ-2020-00430,PROGRESS,PAID,2024-01-14,2024-04-13,1010292.79,0.05,50514.64,0.1,101029.28,959778.15,SAR,NET45,0.0,2024-01-30,959778.15,EMP-000263,2024-01-23,INV-REF-YN942UF,Third interest section staff performance parent.,2024-01-14
INV-2019-0000838,VND-000338,,CTR-2021-000372,PRJ-2023-00656,PROGRESS,APPROVED,2019-03-16,2019-04-15,22080.91,0.05,1104.05,0.1,2208.09,20976.87,SAR,NET60,0.0,,,EMP-000141,2019-03-23,INV-REF-WX639OE,Cold almost memory only fall step population.,2019-03-16
INV-2020-0000839,VND-000948,PO-2020-0000540,,PRJ-2021-00127,MATERIAL,UNDER_REVIEW,2020-06-05,2020-09-03,432130.8,0.15,64819.62,0.0,0.0,496950.42,SAR,NET90,0.0,,,,,INV-REF-BH856LZ,Investment control early Democrat he certain.,2020-06-05
INV-2021-0000840,VND-000565,,CTR-2020-000919,PRJ-2019-00278,PROGRESS,PARTIALLY_PAID,2021-06-12,2021-08-11,71611.91,0.0,0.0,0.05,3580.6,68031.31,SAR,NET45,0.0,2021-07-30,43465.61,EMP-000162,2021-06-25,INV-REF-US510AT,Degree nothing focus discussion at exist.,2021-06-12
INV-2023-0000841,VND-000413,PO-2023-0000010,,PRJ-2021-00489,SERVICE,PARTIALLY_PAID,2023-09-20,2023-10-20,91656.62,0.15,13748.49,0.0,0.0,105405.11,SAR,NET15,0.0,2023-10-03,61533.44,EMP-000997,2023-09-25,INV-REF-GJ383RT,Watch space provide off position radio itself spend.,2023-09-20
INV-2019-0000842,VND-000380,PO-2024-0000695,,PRJ-2019-00725,ADVANCE,PAID,2019-08-03,2019-10-02,271638.99,0.15,40745.85,0.0,0.0,312384.84,SAR,NET45,0.0,2019-08-26,312384.84,EMP-000452,2019-08-16,INV-REF-ZF330FC,Instead buy commercial force him.,2019-08-03
INV-2022-0000843,VND-000439,PO-2021-0000879,,PRJ-2019-00534,SERVICE,APPROVED,2022-06-06,2022-08-05,18323.08,0.0,0.0,0.0,0.0,18323.08,EUR,NET60,0.0,,,EMP-000406,2022-06-17,INV-REF-BP904YK,Treatment expect success.,2022-06-06
INV-2019-0000844,VND-000096,PO-2022-0000059,,PRJ-2024-00170,MATERIAL,APPROVED,2019-05-27,2019-08-25,175187.94,0.0,0.0,0.0,0.0,175187.94,EUR,NET90,0.0,,,EMP-000958,2019-05-28,INV-REF-HC608VP,Attorney believe sort.,2019-05-27
INV-2022-0000845,VND-000140,,CTR-2024-000528,PRJ-2024-00492,PROGRESS,ON_HOLD,2022-07-27,2022-08-11,126712.79,0.15,19006.92,0.05,6335.64,139384.07,SAR,IMMEDIATE,0.0,,,,,INV-REF-WW445ZF,Simple management another fear worker management political.,2022-07-27
INV-2025-0000846,VND-000720,,CTR-2019-000251,PRJ-2020-00548,PROGRESS,PAID,2025-11-07,2026-01-06,206628.32,0.15,30994.25,0.05,10331.42,227291.15,USD,NET45,0.0,2026-01-03,227291.15,EMP-000601,2025-11-20,INV-REF-GB159OD,Catch year technology.,2025-11-07
INV-2023-0000847,VND-000376,PO-2022-0000527,,PRJ-2021-00860,ADVANCE,UNDER_REVIEW,2023-01-27,2023-03-28,152322.15,0.05,7616.11,0.0,0.0,159938.26,SAR,NET90,0.0,,,,,INV-REF-FM632UZ,Staff Mr above read appear third.,2023-01-27
INV-2021-0000848,VND-000696,PO-2024-0000872,,PRJ-2022-00256,ADVANCE,APPROVED,2021-05-29,2021-07-13,3925287.72,0.0,0.0,0.0,0.0,3925287.72,SAR,NET90,0.0,,,EMP-000910,2021-06-02,INV-REF-TE010QV,Social here recognize understand on build floor challenge.,2021-05-29
INV-2019-0000849,VND-000223,,CTR-2021-000952,PRJ-2024-00946,PROGRESS,PAID,2019-08-26,2019-11-24,37925.92,0.15,5688.89,0.05,1896.3,41718.51,SAR,NET90,758.52,2019-08-27,40959.99,EMP-000532,2019-09-05,INV-REF-QH967HH,Official product with focus room.,2019-08-26
INV-2022-0000850,VND-000006,PO-2021-0000412,,PRJ-2019-00359,MATERIAL,APPROVED,2022-01-05,2022-01-20,44511.58,0.05,2225.58,0.0,0.0,46737.16,SAR,NET90,0.0,,,EMP-000330,2022-01-07,INV-REF-XS314TF,Next their process same day back.,2022-01-05
INV-2023-0000851,VND-000127,PO-2019-0000788,,PRJ-2020-00936,SERVICE,UNDER_REVIEW,2023-05-09,2023-06-08,38765.63,0.15,5814.84,0.0,0.0,44580.47,SAR,NET90,0.0,,,,,INV-REF-AQ703ND,Could bit decade opportunity month teach.,2023-05-09
INV-2021-0000852,VND-000550,PO-2024-0000112,,PRJ-2022-00832,MATERIAL,PARTIALLY_PAID,2021-12-03,2022-02-01,42906.75,0.05,2145.34,0.0,0.0,45052.09,SAR,NET45,0.0,2022-01-20,23291.03,EMP-000477,2021-12-09,INV-REF-GG472IO,History laugh per data hundred attention.,2021-12-03
INV-2025-0000853,VND-000292,,CTR-2024-000405,PRJ-2021-00042,PROGRESS,UNDER_REVIEW,2025-01-17,2025-02-16,37946.0,0.05,1897.3,0.1,3794.6,36048.7,SAR,NET15,0.0,,,,,INV-REF-KP624GJ,Then seat drive thus cost agreement product.,2025-01-17
INV-2022-0000854,VND-000122,PO-2022-0000564,,PRJ-2020-00432,ADVANCE,ON_HOLD,2022-12-16,2023-01-15,587437.3,0.05,29371.87,0.0,0.0,616809.17,EUR,NET60,0.0,,,,,INV-REF-HJ754FW,Deep however issue free kid have.,2022-12-16
INV-2025-0000855,VND-000946,,CTR-2024-000135,PRJ-2019-00760,PROGRESS,PAID,2025-01-11,2025-02-10,831308.61,0.0,0.0,0.05,41565.43,789743.18,SAR,NET45,16626.17,2025-01-12,773117.01,EMP-000661,2025-01-24,INV-REF-MS066MZ,Order morning management item.,2025-01-11
INV-2024-0000856,VND-000351,PO-2021-0000445,,PRJ-2023-00440,MATERIAL,PAID,2024-05-28,2024-07-12,41935.19,0.05,2096.76,0.0,0.0,44031.95,SAR,NET90,0.0,2024-06-25,44031.95,EMP-000012,2024-06-01,INV-REF-OH031DC,Entire assume big difficult per respond hot.,2024-05-28
INV-2023-0000857,VND-000256,PO-2024-0000885,,PRJ-2023-00288,MATERIAL,PAID,2023-12-25,2024-01-24,28324.05,0.05,1416.2,0.0,0.0,29740.25,EUR,NET15,566.48,2024-01-01,29173.77,EMP-000178,2024-01-02,INV-REF-FN134KY,Girl explain others safe behind.,2023-12-25
INV-2024-0000858,VND-000748,,CTR-2022-000194,PRJ-2019-00515,PROGRESS,UNDER_REVIEW,2024-04-27,2024-05-12,200210.25,0.15,30031.54,0.05,10010.51,220231.28,SAR,NET45,0.0,,,,,INV-REF-VT897SP,Fire attorney cost tonight.,2024-04-27
INV-2021-0000859,VND-000437,PO-2024-0000094,,PRJ-2021-00019,ADVANCE,ON_HOLD,2021-07-14,2021-09-12,43116.69,0.0,0.0,0.0,0.0,43116.69,SAR,IMMEDIATE,0.0,,,,,INV-REF-BV207BL,Thing color set act goal.,2021-07-14
INV-2024-0000860,VND-000437,PO-2024-0000523,,PRJ-2020-00491,ADVANCE,APPROVED,2024-11-25,2024-12-10,255096.64,0.05,12754.83,0.0,0.0,267851.47,SAR,NET60,0.0,,,EMP-000109,2024-12-01,INV-REF-FP790EH,Standard note wrong.,2024-11-25
INV-2021-0000861,VND-000253,PO-2021-0000187,,PRJ-2023-00328,ADVANCE,PAID,2021-01-01,2021-01-16,133837.88,0.0,0.0,0.0,0.0,133837.88,USD,NET15,2676.76,2021-01-05,131161.12,EMP-000079,2021-01-06,INV-REF-KW388JX,Beyond sound friend make.,2021-01-01
INV-2022-0000862,VND-000442,PO-2019-0000972,,PRJ-2023-00190,MATERIAL,PAID,2022-07-06,2022-08-20,10161.73,0.05,508.09,0.0,0.0,10669.82,SAR,NET60,0.0,2022-08-18,10669.82,EMP-000460,2022-07-07,INV-REF-QF584QX,Add good report through simple tax total.,2022-07-06
INV-2024-0000863,VND-000340,,CTR-2024-000604,PRJ-2019-00370,SERVICE,PARTIALLY_PAID,2024-11-05,2024-12-20,1005763.79,0.15,150864.57,0.0,0.0,1156628.36,USD,NET45,0.0,2024-11-19,684913.22,EMP-000621,2024-11-07,INV-REF-RR971HU,Challenge improve detail.,2024-11-05
INV-2019-0000864,VND-000124,PO-2023-0000992,,PRJ-2019-00043,MATERIAL,PAID,2019-04-08,2019-05-08,1459809.51,0.15,218971.43,0.0,0.0,1678780.94,SAR,NET15,29196.19,2019-04-12,1649584.75,EMP-000979,2019-04-10,INV-REF-BP257KV,Grow season create western police whole.,2019-04-08
INV-2023-0000865,VND-000486,,CTR-2024-000547,PRJ-2020-00780,PROGRESS,APPROVED,2023-01-23,2023-02-22,39372.27,0.15,5905.84,0.05,1968.61,43309.5,SAR,NET45,0.0,,,EMP-000345,2023-02-04,INV-REF-LQ878RW,Hospital individual yes finally American mind.,2023-01-23
INV-2021-0000866,VND-000867,,CTR-2021-000999,PRJ-2019-00929,PROGRESS,PAID,2021-08-18,2021-09-02,55185.07,0.05,2759.25,0.1,5518.51,52425.81,SAR,NET90,1103.7,2021-08-25,51322.11,EMP-000935,2021-08-27,INV-REF-BY591DK,Eye wide material rate letter change.,2021-08-18
INV-2023-0000867,VND-000281,,CTR-2020-000297,PRJ-2023-00714,PROGRESS,UNDER_REVIEW,2023-12-22,2024-01-21,151569.28,0.0,0.0,0.05,7578.46,143990.82,EUR,NET15,0.0,,,,,INV-REF-QK498TF,Ask far law design stay.,2023-12-22
INV-2022-0000868,VND-000995,,CTR-2019-000449,PRJ-2023-00077,PROGRESS,PARTIALLY_PAID,2022-10-15,2022-12-14,163029.29,0.15,24454.39,0.1,16302.93,171180.75,USD,NET90,0.0,2022-10-29,67108.53,EMP-000296,2022-10-18,INV-REF-TA107BW,Anyone case these.,2022-10-15
INV-2023-0000869,VND-000901,PO-2021-0000467,,PRJ-2022-00951,MATERIAL,PAID,2023-12-29,2024-03-28,265087.81,0.15,39763.17,0.0,0.0,304850.98,SAR,NET60,0.0,2024-01-27,304850.98,EMP-000854,2024-01-03,INV-REF-FT882RJ,It truth fact allow usually.,2023-12-29
INV-2024-0000870,VND-000230,PO-2021-0000244,,PRJ-2022-00047,MATERIAL,UNDER_REVIEW,2024-01-21,2024-02-20,2013342.45,0.05,100667.12,0.0,0.0,2114009.57,AED,NET60,0.0,,,,,INV-REF-ZG366QT,Financial nor quickly follow official raise current career.,2024-01-21
INV-2021-0000871,VND-000255,,CTR-2022-000548,PRJ-2019-00844,PROGRESS,SUBMITTED,2021-11-29,2022-01-13,75703.46,0.0,0.0,0.05,3785.17,71918.29,USD,NET15,0.0,,,,,INV-REF-TF834TK,Leave contain site street benefit money reason mean.,2021-11-29
INV-2021-0000872,VND-000906,PO-2021-0000740,,PRJ-2022-00563,MATERIAL,ON_HOLD,2021-07-29,2021-10-27,29808.66,0.0,0.0,0.0,0.0,29808.66,SAR,NET60,0.0,,,,,INV-REF-BD575AA,Agree next whatever inside sense past few.,2021-07-29
INV-2019-0000873,VND-000365,,CTR-2021-000181,PRJ-2022-00225,PROGRESS,SUBMITTED,2019-10-03,2020-01-01,12469.25,0.05,623.46,0.05,623.46,12469.25,USD,NET30,0.0,,,,,INV-REF-XI398NI,There apply suddenly call prove leg several.,2019-10-03
INV-2024-0000874,VND-000891,PO-2021-0000212,,PRJ-2020-00642,MATERIAL,PAID,2024-04-22,2024-06-06,32978.3,0.05,1648.92,0.0,0.0,34627.22,SAR,NET60,0.0,2024-06-02,34627.22,EMP-000925,2024-05-05,INV-REF-FD870RP,Four best fact loss.,2024-04-22
INV-2025-0000875,VND-000238,,CTR-2020-000378,PRJ-2020-00748,PROGRESS,UNDER_REVIEW,2025-02-17,2025-04-18,93930.42,0.0,0.0,0.1,9393.04,84537.38,SAR,NET45,0.0,,,,,INV-REF-VL501RG,Reduce might no.,2025-02-17
INV-2025-0000876,VND-000503,,CTR-2021-000664,PRJ-2023-00966,PROGRESS,UNDER_REVIEW,2025-06-08,2025-07-08,1456922.36,0.05,72846.12,0.05,72846.12,1456922.36,EUR,NET45,0.0,,,,,INV-REF-RO723JT,Financial writer according machine reach boy a page.,2025-06-08
INV-2024-0000877,VND-000074,,CTR-2022-000466,PRJ-2020-00437,PROGRESS,SUBMITTED,2024-02-21,2024-05-21,45414.33,0.15,6812.15,0.1,4541.43,47685.05,USD,NET45,0.0,,,,,INV-REF-PN181GE,Strategy kitchen argue.,2024-02-21
INV-2025-0000878,VND-000394,PO-2019-0000847,,PRJ-2021-00022,MATERIAL,SUBMITTED,2025-11-26,2025-12-11,138092.9,0.0,0.0,0.0,0.0,138092.9,SAR,NET45,0.0,,,,,INV-REF-EL146PI,Start race teacher pay it.,2025-11-26
INV-2019-0000879,VND-000615,PO-2020-0000981,,PRJ-2024-00014,MATERIAL,ON_HOLD,2019-10-05,2019-11-19,96313.68,0.0,0.0,0.0,0.0,96313.68,SAR,NET15,0.0,,,,,INV-REF-VQ022PK,Score national live face property where manage.,2019-10-05
INV-2020-0000880,VND-000455,PO-2023-0000491,,PRJ-2019-00836,SERVICE,PAID,2020-05-04,2020-05-19,586888.37,0.0,0.0,0.0,0.0,586888.37,USD,IMMEDIATE,0.0,2020-05-15,586888.37,EMP-000290,2020-05-13,INV-REF-SZ466GD,Spend challenge exist build hope oil.,2020-05-04
INV-2019-0000881,VND-000558,PO-2019-0000524,,PRJ-2020-00304,MATERIAL,SUBMITTED,2019-03-14,2019-03-29,4370546.6,0.05,218527.33,0.0,0.0,4589073.93,SAR,NET45,0.0,,,,,INV-REF-CW097ID,Everybody word group task me give relationship.,2019-03-14
INV-2022-0000882,VND-000294,PO-2024-0000704,,PRJ-2020-00232,MATERIAL,APPROVED,2022-02-27,2022-04-28,44520.14,0.15,6678.02,0.0,0.0,51198.16,AED,NET45,0.0,,,EMP-000652,2022-03-03,INV-REF-LP681JW,Fund resource skill everything several field hour.,2022-02-27
INV-2019-0000883,VND-000079,PO-2024-0000122,,PRJ-2020-00631,ADVANCE,APPROVED,2019-02-13,2019-02-28,47374.57,0.05,2368.73,0.0,0.0,49743.3,SAR,IMMEDIATE,0.0,,,EMP-000588,2019-02-20,INV-REF-MQ767LK,Simple moment can food western give pay.,2019-02-13
